dev_pre,dev_label,test_pre,test_label
0.58001685,0.57800907,0.66594005,0.6690402
0.63221234,0.63202816,0.5853127,0.5879868
0.6016062,0.597191,0.6748861,0.67996496
0.7058222,0.7037676,0.8011328,0.8024222
0.7930167,0.7950129,0.66259354,0.6645483
0.6664912,0.66364825,0.8285886,0.83133376
0.4313159,0.43547097,0.84151584,0.838978
0.8861773,0.8850184,0.6675062,0.6659547
0.717886,0.71618134,0.9242651,0.924511
0.66391194,0.66059554,0.90700746,0.905295
0.7109733,0.707439,0.76845956,0.76995933
0.42497116,0.4246828,0.8385881,0.8406692
0.7746602,0.77857035,0.800905,0.80205745
0.6737741,0.67337584,0.8274978,0.82734334
0.8867266,0.88825905,0.6260977,0.6251595
0.8906121,0.8905361,0.5115102,0.50444466
0.7782543,0.7772822,0.7237404,0.7257576
0.80386865,0.80306387,0.77636147,0.7790437
0.62902176,0.6264209,0.41853127,0.41769853
0.65247065,0.6468491,0.7622889,0.7612849
0.7097275,0.70544255,0.51217103,0.52103287
0.43064493,0.43305755,0.54533505,0.5467149
0.81022686,0.8090184,0.5188454,0.51786536
0.9524766,0.94612986,0.45315856,0.4566768
0.32165295,0.32370514,0.7877979,0.78561014
0.48357415,0.48414025,0.87339705,0.87170464
0.5860055,0.5898268,0.83486676,0.82378453
0.62521005,0.6268758,0.65439,0.65080905
0.7753718,0.77818805,0.8984246,0.89588934
0.74655986,0.7379744,0.7603648,0.76132137
0.5747281,0.5731079,0.76567507,0.76684606
0.6033272,0.60440844,0.6004516,0.594718
0.75926304,0.76099014,0.71210676,0.7084594
0.48617768,0.48421353,0.9076936,0.90650684
0.7357083,0.7364678,0.25720274,0.19661382
0.7111471,0.70570153,0.47434542,0.4761737
0.885956,0.8904418,0.8338671,0.8380022
0.7998258,0.80056995,0.6664474,0.664736
0.8780825,0.8764837,0.721921,0.71842045
0.7583341,0.7563419,0.9171071,0.9163703
0.87729394,0.8783187,0.81346357,0.81522155
0.875944,0.8729361,0.5339675,0.53884757
0.4649874,0.46258894,0.6277043,0.6249474
0.56316257,0.5575146,0.6068135,0.6065665
0.69072527,0.68794143,0.89265823,0.89199996
0.68180436,0.6837356,0.5465045,0.5453268
0.46791542,0.46891817,0.72064894,0.718522
0.8155658,0.76725215,0.2854303,0.28604916
0.88182193,0.8805276,0.4634309,0.4575267
0.8355495,0.83267033,0.9074151,0.90459526
0.48407465,0.49011615,0.7236054,0.72181475
0.49222702,0.49185207,0.48490918,0.489547
0.59950554,0.5976249,0.86286926,0.8620028
0.7387881,0.73932177,0.49374288,0.49628574
0.73236096,0.73101413,0.7292015,0.72732735
0.36680835,0.37103617,0.6151722,0.6143619
0.62509656,0.6224327,0.7231021,0.5734661
0.83495986,0.8290532,0.83094335,0.8334725
0.24011141,0.24398974,0.8248713,0.8267538
0.5276633,0.52757496,0.52675813,0.5268749
0.38569415,0.38454214,0.7372971,0.7382702
0.6854843,0.6975283,0.68299556,0.68330765
0.72951484,0.7323284,0.75703764,0.7497303
0.5078936,0.51605487,0.4914344,0.49203742
0.7733854,0.77458686,0.5861368,0.5885448
0.63923824,0.63747203,0.43776214,0.43842927
0.34522313,0.34046936,0.65383667,0.6536472
0.85020083,0.8477482,0.8566334,0.8568931
0.19671494,0.24172726,0.48699263,0.48535454
0.61231977,0.6158911,0.4640432,0.4635056
0.8393931,0.838995,0.79671115,0.79600513
0.7346654,0.735424,0.44548306,0.4561634
0.9371853,0.93308616,0.91872233,0.91594684
0.86301935,0.86288816,0.67108786,0.6684292
0.5619307,0.44266573,0.34897277,0.34939417
0.759649,0.7597476,0.6970769,0.69556355
0.7706849,0.7704584,0.8417784,0.8450264
0.7540527,0.59566,0.66340405,0.6642957
0.7959582,0.7972205,0.8406576,0.8389648
0.8507174,0.85063297,0.4279468,0.42718127
0.613048,0.61338675,0.70168394,0.7038435
0.40322882,0.40062094,0.90430033,0.90336025
0.52465075,0.52381593,0.7502507,0.7509692
0.5044092,0.50511795,0.85555243,0.85263634
0.41987675,0.4238413,0.54088986,0.5399001
0.47896025,0.476987,0.8232769,0.8202215
0.80823386,0.81670135,0.69197345,0.6906274
0.81829965,0.629207,0.3720224,0.37111402
0.91110885,0.9091608,0.8960356,0.8943231
0.9107626,0.91022724,0.836308,0.8353975
0.94352853,0.8789209,0.7068747,0.7057894
0.8496361,0.85465497,0.34596032,0.3508412
0.85995936,0.8574183,0.9412728,0.935674
0.82514536,0.8243617,0.7590035,0.7584699
0.8053316,0.8038972,0.5323696,0.533186
0.7814121,0.7785593,0.76220167,0.7657312
0.7375424,0.7393615,0.6311841,0.63006765
0.44204345,0.44326895,0.8631038,0.86272556
0.713734,0.712954,0.7376976,0.7396605
0.7896575,0.7900625,0.6866381,0.6833928
0.7915665,0.7904012,0.70709765,0.7081114
0.742876,0.74778044,0.6573781,0.65533257
0.843554,0.8360476,0.6639869,0.65770805
0.85969996,0.8601734,0.86009383,0.866447
0.7068882,0.70794886,0.7191704,0.77570426
0.74551344,0.7455679,0.86842674,0.86834663
0.61366725,0.61083525,0.4994906,0.49688154
0.8162892,0.81311995,0.6826242,0.6809968
0.8143991,0.815032,0.78261846,0.78101844
0.786428,0.78803647,0.8287217,0.8279834
0.87227523,0.8750172,0.44041803,0.43994278
0.47078788,0.46986493,0.86996317,0.8674694
0.7905756,0.78851736,0.87835133,0.880454
0.73827815,0.7366786,0.381756,0.37868258
0.86107725,0.85994565,0.5568781,0.42659613
0.8471265,0.84931153,0.7215537,0.7193068
0.83940184,0.8375774,0.5599985,0.5595651
