dev_pre,dev_label,test_pre,test_label
0.5806335,0.57800907,0.6793096,0.6690402
0.6319106,0.63202816,0.5868491,0.5879868
0.60381055,0.597191,0.6786841,0.67996496
0.70341575,0.7037676,0.801628,0.8024222
0.7959491,0.7950129,0.6660156,0.6645483
0.66592914,0.66364825,0.8319803,0.83133376
0.44024605,0.43547097,0.83851707,0.838978
0.8862554,0.8850184,0.6722582,0.6659547
0.71811223,0.71618134,0.9246683,0.924511
0.6657151,0.66059554,0.9076959,0.905295
0.7111339,0.707439,0.7208597,0.76995933
0.43261075,0.4246828,0.8397291,0.8406692
0.7749798,0.77857035,0.8018375,0.80205745
0.6730165,0.67337584,0.82848036,0.82734334
0.88577914,0.88825905,0.6255852,0.6251595
0.8924434,0.8905361,0.5066623,0.50444466
0.77469635,0.7772822,0.72649026,0.7257576
0.8020357,0.80306387,0.77783775,0.7790437
0.6363771,0.6264209,0.4200138,0.41769853
0.64866185,0.6468491,0.76427966,0.7612849
0.70656246,0.70544255,0.51546955,0.52103287
0.43384355,0.43305755,0.5499145,0.5467149
0.8116181,0.8090184,0.52155435,0.51786536
0.9478764,0.94612986,0.4565791,0.4566768
0.32641095,0.32370514,0.78351307,0.78561014
0.48429465,0.48414025,0.87121475,0.87170464
0.59219486,0.5898268,0.82575715,0.82378453
0.63020116,0.6268758,0.65428126,0.65080905
0.7813416,0.77818805,0.8975429,0.89588934
0.73554564,0.7379744,0.7602215,0.76132137
0.57552415,0.5731079,0.7633835,0.76684606
0.6032996,0.60440844,0.5942418,0.594718
0.76305133,0.76099014,0.71255964,0.7084594
0.47570094,0.48421353,0.9069989,0.90650684
0.73898596,0.7364678,0.17083228,0.19661382
0.7116349,0.70570153,0.475921,0.4761737
0.89180255,0.8904418,0.8360202,0.8380022
0.8029822,0.80056995,0.66807675,0.664736
0.8783069,0.8764837,0.722257,0.71842045
0.7592274,0.7563419,0.91750795,0.9163703
0.8785143,0.8783187,0.81571627,0.81522155
0.8734975,0.8729361,0.54487675,0.53884757
0.46218675,0.46258894,0.63247937,0.6249474
0.56498104,0.5575146,0.6080202,0.6065665
0.68518233,0.68794143,0.8938297,0.89199996
0.68599427,0.6837356,0.5450713,0.5453268
0.46803328,0.46891817,0.71745026,0.718522
0.82192826,0.76725215,0.227927,0.28604916
0.87962306,0.8805276,0.4601024,0.4575267
0.831918,0.83267033,0.9057735,0.90459526
0.49319103,0.49011615,0.72327846,0.72181475
0.49249092,0.49185207,0.48710287,0.489547
0.59791327,0.5976249,0.8625542,0.8620028
0.7388838,0.73932177,0.49570492,0.49628574
0.7348248,0.73101413,0.7268366,0.72732735
0.36997533,0.37103617,0.6169611,0.6143619
0.6229342,0.6224327,0.5674573,0.5734661
0.8312192,0.8290532,0.834062,0.8334725
0.23973614,0.24398974,0.8282411,0.8267538
0.5283524,0.52757496,0.5304822,0.5268749
0.3841699,0.38454214,0.73886746,0.7382702
0.68194526,0.6975283,0.6856253,0.68330765
0.7329658,0.7323284,0.7504411,0.7497303
0.5147991,0.51605487,0.49346435,0.49203742
0.7770395,0.77458686,0.5854319,0.5885448
0.6380271,0.63747203,0.43806398,0.43842927
0.3381749,0.34046936,0.65413696,0.6536472
0.8506174,0.8477482,0.85829914,0.8568931
0.24462786,0.24172726,0.4875775,0.48535454
0.61515707,0.6158911,0.46306407,0.4635056
0.8397279,0.838995,0.7988622,0.79600513
0.73375547,0.735424,0.45501637,0.4561634
0.9347012,0.93308616,0.9162948,0.91594684
0.8642269,0.86288816,0.6665823,0.6684292
0.5598166,0.44266573,0.34989944,0.34939417
0.761709,0.7597476,0.6928775,0.69556355
0.7729192,0.7704584,0.84435606,0.8450264
0.7047287,0.59566,0.6650086,0.6642957
0.79966295,0.7972205,0.83961266,0.8389648
0.8514581,0.85063297,0.4325182,0.42718127
0.61260843,0.61338675,0.7004283,0.7038435
0.3982958,0.40062094,0.9052565,0.90336025
0.5248981,0.52381593,0.75366634,0.7509692
0.5111602,0.50511795,0.8527509,0.85263634
0.4241148,0.4238413,0.54085904,0.5399001
0.47790584,0.476987,0.8219882,0.8202215
0.80571413,0.81670135,0.694204,0.6906274
0.639521,0.629207,0.37098816,0.37111402
0.9106922,0.9091608,0.8947036,0.8943231
0.9091719,0.91022724,0.83912,0.8353975
0.9388114,0.8789209,0.7101497,0.7057894
0.85433406,0.85465497,0.35132822,0.3508412
0.86123943,0.8574183,0.93654084,0.935674
0.8203135,0.8243617,0.7585865,0.7584699
0.80655277,0.8038972,0.52846193,0.533186
0.7846533,0.7785593,0.7675656,0.7657312
0.7353686,0.7393615,0.63098675,0.63006765
0.4454499,0.44326895,0.8648108,0.86272556
0.71503556,0.712954,0.73963,0.7396605
0.79383075,0.7900625,0.69264823,0.6833928
0.7896756,0.7904012,0.71186507,0.7081114
0.74498206,0.74778044,0.6600641,0.65533257
0.83607554,0.8360476,0.6625302,0.65770805
0.86119294,0.8601734,0.8645037,0.866447
0.70908344,0.70794886,0.7719708,0.77570426
0.7407799,0.7455679,0.86930776,0.86834663
0.61546004,0.61083525,0.49887973,0.49688154
0.8128242,0.81311995,0.6837877,0.6809968
0.8140224,0.815032,0.7814511,0.78101844
0.78848493,0.78803647,0.8296463,0.8279834
0.873349,0.8750172,0.4438159,0.43994278
0.47303516,0.46986493,0.86954206,0.8674694
0.78960055,0.78851736,0.8815402,0.880454
0.7371512,0.7366786,0.37427005,0.37868258
0.8616632,0.85994565,0.5554323,0.42659613
0.8475946,0.84931153,0.72171587,0.7193068
0.83839077,0.8375774,0.564637,0.5595651
0.8488145,0.8475172,0.4866132,0.48277715
0.6563528,0.65444183,0.7595943,0.7564052
0.8660628,0.86386865,0.79705185,0.7948232
0.4740024,0.4752461,0.5994519,0.5925739
0.6090285,0.6074079,0.7764175,0.7738539
0.5533076,0.5563067,0.7890518,0.78835166
0.58251476,0.578904,0.69487494,0.69598466
