dev_pre,dev_label,test_pre,test_label
0.57353234,0.57800907,0.66853,0.6690402
0.6218356,0.63202816,0.5879521,0.5879868
0.59681785,0.597191,0.67639995,0.67996496
0.70480394,0.7037676,0.80694324,0.8024222
0.7964113,0.7950129,0.6660898,0.6645483
0.6665172,0.66364825,0.8297906,0.83133376
0.43475965,0.43547097,0.8386671,0.838978
0.8873722,0.8850184,0.66722745,0.6659547
0.71505016,0.71618134,0.9237869,0.924511
0.66239554,0.66059554,0.9078259,0.905295
0.71014005,0.707439,0.77196205,0.76995933
0.42542776,0.4246828,0.84067005,0.8406692
0.77551997,0.77857035,0.7992531,0.80205745
0.675627,0.67337584,0.8289596,0.82734334
0.88983107,0.88825905,0.62357366,0.6251595
0.89303076,0.8905361,0.50745624,0.50444466
0.77624434,0.7772822,0.72077084,0.7257576
0.80360067,0.80306387,0.7790967,0.7790437
0.62879556,0.6264209,0.4176879,0.41769853
0.65082335,0.6468491,0.7639382,0.7612849
0.7044513,0.70544255,0.50791955,0.52103287
0.43399873,0.43305755,0.54885125,0.5467149
0.811288,0.8090184,0.52363867,0.51786536
0.94789964,0.94612986,0.45546225,0.4566768
0.32536826,0.32370514,0.7907496,0.78561014
0.4817617,0.48414025,0.8735412,0.87170464
0.5886541,0.5898268,0.8271826,0.82378453
0.6315039,0.6268758,0.6529937,0.65080905
0.77963245,0.77818805,0.89812446,0.89588934
0.7379954,0.7379744,0.7666451,0.76132137
0.5733981,0.5731079,0.7647128,0.76684606
0.5975699,0.60440844,0.59450537,0.594718
0.7631272,0.76099014,0.7034936,0.7084594
0.48401648,0.48421353,0.90648234,0.90650684
0.7322124,0.7364678,0.16912743,0.19661382
0.70843416,0.70570153,0.46941847,0.4761737
0.8924324,0.8904418,0.83682513,0.8380022
0.8020067,0.80056995,0.6649897,0.664736
0.87961316,0.8764837,0.71325177,0.71842045
0.75422776,0.7563419,0.91969275,0.9163703
0.87804735,0.8783187,0.8142307,0.81522155
